	ISU_CD	ISU_SRT_CD	ISU_NM	ISU_ABBRV	ISU_ENG_NM	LIST_DD	MKT_TP_NM	SECUGRP_NM	SECT_TP_NM	KIND_STKCERT_TP_NM	PARVAL	LIST_SHRS	KOSPI200
1571	KR7424960003	424960	스마트레이더시스템	스마트레이더시스템	Smart Radar System, Inc.	20230822	KOSDAQ	주권	기술성장기업부	보통주	500	16485110	
1572	KR7099440000	099440	스맥	스맥	SMEC CO.,LTD	20090526	KOSDAQ	주권	우량기업부	보통주	500	68243394	
1573	KR7357880004	357880	스카이월드와이드	SKAI	SKAI worldwide	20211110	KOSDAQ	주권	기술성장기업부	보통주	500	36076168	
1574	KR7276040003	276040	스코넥엔터테인먼트	스코넥	SKONEC ENTERTAINMENT Co., Ltd.	20220204	KOSDAQ	주권	기술성장기업부	보통주	500	21630335	
1575	KR7060240009	060240	스타코링크	스타코링크	STACO LINK	20020104	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	5821060	
1576	KR7115570004	115570	스타플렉스	스타플렉스	STARFLEX CO., LTD	20100127	KOSDAQ	주권	중견기업부	보통주	500	7984508	
1577	KR7330730003	330730	스톤브릿지벤처스	스톤브릿지벤처스	Stonebridge Ventures, Inc.	20220225	KOSDAQ	주권	중견기업부	보통주	500	18217830	
1578	KR7352090005	352090	스톰테크	스톰테크	Stormtec Co.,Ltd	20231120	KOSDAQ	주권	중견기업부	보통주	100	26872998	
1579	KR7204630008	204630	스튜디오 산타클로스 엔터테인먼트	스튜디오산타클로스	STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.	20141229	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	5089941	
1580	KR7253450001	253450	스튜디오드래곤 주식회사	스튜디오드래곤	Studio Dragon Corporation	20171124	KOSDAQ	주권	우량기업부	보통주	500	30058498	
1581	KR7408900009	408900	스튜디오미르	스튜디오미르	Studio Mir Co., LTD.	20230207	KOSDAQ	주권	중견기업부	보통주	100	32729532	
1582	KR7415380005	415380	스튜디오삼익	스튜디오삼익	Studio Samick Co.,Ltd.	20240206	KOSDAQ	주권	중견기업부	보통주	500	11442975	
1583	KR7013810007	013810	스페코	스페코	Speco	19971103	KOSDAQ	주권	중견기업부	보통주	500	14655470	
1584	KR7347700007	347700	스피어	스피어	Sphere	20210323	KOSDAQ	주권	기술성장기업부	보통주	500	46636786	
1585	KR7049830003	049830	승일	승일	SEUNG IL Corporation	20010118	KOSDAQ	주권	중견기업부	보통주	500	6132112	
1586	KR7020710000	020710	시공테크	시공테크	SIGONG TECH Co.,Ltd.	19990813	KOSDAQ	주권	우량기업부	보통주	500	20047970	
1587	KR7033170002	033170	시그네틱스	시그네틱스	Signetics Corp.	20101126	KOSDAQ	주권	중견기업부	보통주	500	85728319	
1588	KR7048870000	048870	시너지이노베이션	시너지이노베이션	Synergy Innovation Co., Ltd.	20040813	KOSDAQ	주권	벤처기업부	보통주	500	88106963	
1589	KR7025320003	025320	시노펙스	시노펙스	Synopex Inc.	19950420	KOSDAQ	주권	우량기업부	보통주	500	87733546	
1590	KR7340810001	340810	시선에이아이	시선AI	SECERN AI	20230519	KOSDAQ	주권	기술성장기업부	보통주	500	12956082	
1591	KR7269620001	269620	시스웍	시스웍	SYSWORK CO., LTD	20171226	KOSDAQ	주권	관리종목(소속부없음)	보통주	100	148582691	
1592	KR7056090004	056090	시지메드텍	시지메드텍	CG MedTech	20151112	KOSDAQ	주권	벤처기업부	보통주	500	103259036	
1593	KR7429270002	429270	시지트로닉스	시지트로닉스	Sigetronics, Inc.	20230803	KOSDAQ	주권	기술성장기업부	보통주	500	4658150	
1594	KR7418250007	418250	시큐레터	시큐레터	SecuLetter Co., Ltd.	20230824	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	6937257	
1595	KR7131090003	131090	시큐브	시큐브	SECUVE Co., Ltd.	20111221	KOSDAQ	주권	벤처기업부	보통주	500	8000000	
1596	KR7290520006	290520	신도기연	신도기연	Shindo Eng. Lab., Ltd.	20200706	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	15929362	
1597	KR7001000009	001000	신라섬유	신라섬유	SillaTextile	19940628	KOSDAQ	주권	중견기업부	보통주	100	24277540	
1598	KR7025870007	025870	신라에스지	신라에스지	SILLA SG CO., LTD.	19950707	KOSDAQ	주권	중견기업부	보통주	500	4000000	
1599	KR7215600008	215600	신라젠	신라젠	SillaJen, Inc.	20161206	KOSDAQ	주권	중견기업부	보통주	500	138129836	
1600	KR7065350001	065350	신성델타테크	신성델타테크	SHINSUNG DELTA TECH CO., LTD	20040806	KOSDAQ	주권	우량기업부	보통주	500	27483948	
1601	KR7416180008	416180	신성에스티	신성에스티	Shinsung ST Co., Ltd.	20231019	KOSDAQ	주권	벤처기업부	보통주	500	9039778	
1602	KR7162300008	162300	신스틸	신스틸	SHIN STEEL CO.,LTD.	20221223	KOSDAQ	주권	우량기업부	보통주	100	41471382	
1603	KR7290560002	290560	신시웨이	신시웨이	SINSIWAY CO., LTD.	20231103	KOSDAQ	주권	벤처기업부	보통주	500	3727122	
1604	KR7002800001	002800	신신제약	신신제약	SINSIN PHARMACEUTICAL CO., LTD.	20170228	KOSDAQ	주권	중견기업부	보통주	500	15170500	
1605	KR7472220003	472220	신영해피투모로우제10호기업인수목적	신영스팩10호	Shinyoung HappyTomorrow No.10 Special Purpose Acquisition Company	20240206	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4690000	
1606	KR70091W0006	0091W0	신영해피투모로우제11호기업인수목적	신영스팩11호	Shinyoung HappyTomorrow No.11 Special Purpose Acquisition Company	20251124	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	6068000	
1607	KR7017000001	017000	신원종합개발	신원종합개발	ShinwonConstruction	19941207	KOSDAQ	주권	우량기업부	보통주	5000	11668027	
1608	KR7012790002	012790	신일제약	신일제약	SHINIL PHARMACEUTICAL CO., LTD.	19990813	KOSDAQ	주권	우량기업부	보통주	500	11986415	
1609	KR7138070008	138070	신진에스엠	신진에스엠	SINJIN SM CO., LTD.	20111128	KOSDAQ	주권	중견기업부	보통주	500	17503204	
1610	KR7226330009	226330	신테카바이오	신테카바이오	SyntekaBio,Inc.	20191217	KOSDAQ	주권	기술성장기업부	보통주	500	15258475	
1611	KR7452980006	452980	신한제11호기업인수목적	신한제11호스팩	Shinhan 11th Special Purpose Acquisition Company	20231004	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	18905000	
1612	KR7474660008	474660	신한제12호기업인수목적	신한제12호스팩	Shinhan 12th Special Purpose Acquisition Company	20240415	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5520000	
1613	KR7474930005	474930	신한제13호기업인수목적	신한제13호스팩	Shinhan 13th Special Purpose Acquisition Company	20240422	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	3620000	
1614	KR7487360000	487360	신한제14호기업인수목적	신한제14호스팩	Shinhan 14th Special Purpose Acquisition Company	20241223	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5640000	
1615	KR7487830002	487830	신한제15호기업인수목적	신한제15호스팩	Shinhan 15th Special Purpose Acquisition Company	20241115	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4350000	
1616	KR7496070004	496070	신한제16호기업인수목적	신한제16호스팩	Shinhan 16th Special Purpose Acquisition Company	20250529	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5620000	
1617	KR7056700008	056700	신화인터텍	신화인터텍	SHINWHA INTERTEK CORP.	20011213	KOSDAQ	주권	중견기업부	보통주	500	29135091	
1618	KR7187270004	187270	신화콘텍	신화콘텍	Shin Hwa Contech Co.,Ltd.	20140808	KOSDAQ	주권	벤처기업부	보통주	500	10143845	
1619	KR7243840006	243840	신흥에스이씨	신흥에스이씨	SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.	20170927	KOSDAQ	주권	우량기업부	보통주	500	38558235	
1620	KR7257720003	257720	실리콘투	실리콘투	SILICON 2 Co.,Ltd.	20210929	KOSDAQ	주권	우량기업부	보통주	500	61171908	
1621	KR7222800005	222800	심텍	심텍	SIMMTECH Co., Ltd.	20150807	KOSDAQ	주권	우량기업부	보통주	500	37342218	
1622	KR7036710002	036710	심텍홀딩스	심텍홀딩스	SIMMTECH HOLDINGS Co., Ltd.	20000104	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	52827754	
1623	KR7444530000	444530	심플랫폼	심플랫폼	Simplatform Co., Ltd.	20250321	KOSDAQ	주권	기술성장기업부	보통주	500	6390883	
1624	KR7234030005	234030	싸이닉솔루션	싸이닉솔루션	SYNIC SOLUTION CO., LTD.	20250707	KOSDAQ	주권	중견기업부	보통주	100	23605000	
1625	KR7160980009	160980	싸이맥스	싸이맥스	CYMECHS Inc.	20150617	KOSDAQ	주권	우량기업부	보통주	500	10924243	
1626	KR7356890004	356890	싸이버원	싸이버원	CyberOne Co., Ltd.	20210311	KOSDAQ	주권	벤처기업부	보통주	200	11953825	
1627	KR7217330000	217330	싸이토젠	싸이토젠	Cytogen, Inc.	20181122	KOSDAQ	주권	기술성장기업부	보통주	500	23129547	
1628	KR7208640003	208640	썸에이지	썸에이지	Thumbage Co., Ltd.	20141229	KOSDAQ	주권	중견기업부	보통주	100	139240254	
1629	KR7222420002	222420	쎄노텍	쎄노텍	CENOTEC Co., Ltd	20150806	KOSDAQ	주권	벤처기업부	보통주	100	45460231	
1630	KR7037760006	037760	쎄니트	쎄니트	CENIT CO., LTD	20000407	KOSDAQ	주권	우량기업부	보통주	500	33832921	
1631	KR7081180002	081180	쎄크	쎄크	SEC co.,ltd.	20250428	KOSDAQ	주권	기술성장기업부	보통주	500	8825535	
1632	KR7099320004	099320	쎄트렉아이	쎄트렉아이	Satrec Initiative Co., Ltd.	20080613	KOSDAQ	주권	우량기업부	보통주	500	10951278	
1633	KR7049960008	049960	쎌바이오텍	쎌바이오텍	CELL BIOTECH CO ., LTD	20021213	KOSDAQ	주권	벤처기업부	보통주	500	9400000	
1634	KR7088280003	088280	쏘닉스	쏘닉스	SAWNICS INC.	20231107	KOSDAQ	주권	기술성장기업부	보통주	1000	17306490	
1635	KR7050890003	050890	쏠리드	쏠리드	Solid, Inc.	20050708	KOSDAQ	주권	우량기업부	보통주	500	60756534	
1636	KR7394800007	394800	쓰리빌리언	쓰리빌리언	3billion Inc.	20241114	KOSDAQ	주권	기술성장기업부	보통주	100	31761476	
1637	KR7177900008	177900	쓰리에이로직스	쓰리에이로직스	3ALogics. Inc	20241224	KOSDAQ	주권	기술성장기업부	보통주	500	9584800	
1638	KR7475400008	475400	씨메스	씨메스	CMES Inc.	20241024	KOSDAQ	주권	기술성장기업부	보통주	500	11701662	
1639	KR7109670000	109670	씨싸이트	씨싸이트	C-SITE Co., Ltd.	20231221	KOSDAQ	주권	중견기업부	보통주	500	5836602	
1640	KR7066790007	066790	씨씨에스충북방송	씨씨에스	KOREA CABLE T.V CHUNG-BUK SYSTEM CO.,LTD.	20030530	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	65152039	
1641	KR7222080004	222080	씨아이에스	씨아이에스	Creative & Innovative System Corporation	20150902	KOSDAQ	주권	우량기업부	보통주	100	77371839	
1642	KR7352480008	352480	씨앤씨인터내셔널	씨앤씨인터내셔널	C&C INTERNATIONAL	20210517	KOSDAQ	주권	우량기업부	보통주	100	13629901	
1643	KR7264660002	264660	씨앤지하이테크	씨앤지하이테크	C&G Hi Tech Co., Ltd	20180125	KOSDAQ	주권	우량기업부	보통주	500	9721172	
1644	KR7352700009	352700	씨앤투스	씨앤투스	CNTUS	20210128	KOSDAQ	주권	우량기업부	보통주	500	26276899	
1645	KR7056730005	056730	씨앤티85	CNT85	CNT85	20020104	KOSDAQ	주권	벤처기업부	보통주	500	74111186	
1646	KR7458870003	458870	씨어스테크놀로지	씨어스테크놀로지	SEERS TECHNOLOGY	20240619	KOSDAQ	주권	기술성장기업부	보통주	500	12665880	
1647	KR7065770000	065770	씨에스	CS	CS CORPORATION	20040604	KOSDAQ	주권	벤처기업부	보통주	500	19411130	
1648	KR7297090003	297090	씨에스베어링	씨에스베어링	CS BEARING Co., Ltd.	20191121	KOSDAQ	주권	중견기업부	보통주	500	27270000	
1649	KR7083660001	083660	씨에스에이코스믹	CSA 코스믹	CSA COSMIC CO., LTD.	20060725	KOSDAQ	주권	중견기업부	보통주	200	62829459	
1650	KYG2114A1094	900120	씨엑스아이헬스케어테크놀리지그룹리미티드	씨엑스아이	CXI Healthcare Technology Group Limited	20100331	KOSDAQ	외국주권	외국기업(소속부없음)	보통주	.5	30057784	
1651	KR7359090008	359090	씨엔알리서치	씨엔알리서치	C&R Research	20200923	KOSDAQ	주권	벤처기업부	보통주	100	57470717	
1652	KR7115530008	115530	씨엔플러스	씨엔플러스	CNPLUS Co., Ltd.	20111102	KOSDAQ	주권	중견기업부	보통주	100	67963000	
1653	KR7388210007	388210	씨엠티엑스	씨엠티엑스	CMTX Co.,Ltd.	20251120	KOSDAQ	주권	벤처기업부	보통주	500	9272688	
1654	KR7115480006	115480	씨유메디칼시스템	씨유메디칼	CU MEDICAL SYSTEMS Inc.	20111215	KOSDAQ	주권	중견기업부	보통주	500	60624558	
1655	KR7376290003	376290	씨유테크	씨유테크	CU TECH CORPORATION	20211008	KOSDAQ	주권	벤처기업부	보통주	500	17657500	
1656	KR7189330004	189330	씨이랩	씨이랩	XIIlab Co., Ltd	20210224	KOSDAQ	주권	기술성장기업부	보통주	500	9382284	
1657	KR7311690002	311690	씨제이바이오사이언스	CJ 바이오사이언스	CJ Bioscience	20191226	KOSDAQ	주권	기술성장기업부	보통주	500	13065462	
1658	KR7035760008	035760	씨제이이엔엠	CJ ENM	CJ ENM CO., Ltd.	19991123	KOSDAQ	주권	중견기업부	보통주	5000	21929154	
1659	KR7051500007	051500	씨제이프레시웨이	CJ프레시웨이	CJ Freshway Corporation	20010726	KOSDAQ	주권	우량기업부	보통주	1000	11871586	
1660	KR7096530001	096530	씨젠	씨젠	Seegene Inc.	20100910	KOSDAQ	주권	우량기업부	보통주	500	52225994	
1661	KR7083790006	083790	씨지인바이츠	CG인바이츠	CG Invites	20060106	KOSDAQ	주권	벤처기업부	보통주	500	76894182	
1662	KR7101240000	101240	씨큐브	씨큐브	CQV Co., Ltd.	20111108	KOSDAQ	주권	우량기업부	보통주	500	10861390	
1663	KR7060590007	060590	씨티씨바이오	씨티씨바이오	CTC BIO, INC.	20020221	KOSDAQ	주권	중견기업부	보통주	500	24181020	
1664	KR7260930003	260930	씨티케이	씨티케이	CTK	20171207	KOSDAQ	주권	중견기업부	보통주	500	19341591	
1665	KR7413630005	413630	씨피시스템	씨피시스템	CP SYSTEM	20220331	KOSDAQ	주권	벤처기업부	보통주	100	36436626	
1666	KR7013990007	013990	아가방앤컴퍼니	아가방컴퍼니	AGABANG&COMPANY	20020117	KOSDAQ	주권	우량기업부	보통주	500	32887536	
1667	KR7123860009	123860	아나패스	아나패스	Anapass, Inc.	20101105	KOSDAQ	주권	벤처기업부	보통주	500	12123415	
1668	KR7025980004	025980	아난티	아난티	Ananti Inc.	19960106	KOSDAQ	주권	우량기업부	보통주	100	94699536	
1669	KR70015N0000	0015N0	아로마티카	아로마티카	AROMATICA CO.	20251127	KOSDAQ	주권	벤처기업부	보통주	500	12715050	
1670	KR7125210005	125210	아모그린텍	아모그린텍	AMOGREENTECH Co., Ltd.	20190329	KOSDAQ	주권	우량기업부	보통주	500	16496790	
1671	KR7052710001	052710	아모텍	아모텍	Amotech Co., Ltd.	20030801	KOSDAQ	주권	중견기업부	보통주	500	14615109	
1672	KR7074430000	074430	아미노로직스	아미노로직스	AMINOLOGICS CO.,LTD.	20040604	KOSDAQ	주권	중견기업부	보통주	100	87826844	
1673	KR7092040005	092040	아미코젠	아미코젠	Amicogen, Inc.	20130912	KOSDAQ	주권	기술성장기업부	보통주	500	55730013	
1674	KR7083930008	083930	아바코	아바코	AVACO CO.,LTD.	20051011	KOSDAQ	주권	우량기업부	보통주	500	14677249	
1675	KR7149950008	149950	아바텍	아바텍	AVATEC CO., LTD.	20121106	KOSDAQ	주권	우량기업부	보통주	500	13667703	
1676	KR7036010007	036010	아비코전자	아비코전자	ABCO ELECTRONICS CO., LTD.	20020703	KOSDAQ	주권	중견기업부	보통주	500	13292934	
1677	KR7050860006	050860	아세아텍	아세아텍	ASIA TECHNOLOGY Co., Ltd.	20100126	KOSDAQ	주권	우량기업부	보통주	500	22500000	
1678	KR7136410008	136410	아셈스	아셈스	ASSEMS INC.	20220207	KOSDAQ	주권	벤처기업부	보통주	500	11019106	
1679	KR7246720007	246720	아스타	아스타	ASTA Co., Ltd.	20170320	KOSDAQ	주권	벤처기업부	보통주	500	14914900	
1680	KR7450950001	450950	아스테라시스	아스테라시스	ASTERASYS Co., Ltd.	20250124	KOSDAQ	주권	벤처기업부	보통주	100	37507092	
1681	KR7067390005	067390	아스트	아스트	AeroSpace Technology of Korea, Inc.	20141224	KOSDAQ	주권	중견기업부	보통주	500	403157579	
1682	KR7159010008	159010	아스플로	아스플로	ASFLOW CO.,LTD.	20211007	KOSDAQ	주권	벤처기업부	보통주	500	13334739	
1683	KR7127710002	127710	아시아경제	아시아경제	The Asia Business Daily Co., Ltd.	20150731	KOSDAQ	주권	중견기업부	보통주	500	34904082	
1684	KR7227610003	227610	아우딘퓨쳐스	아우딘퓨쳐스	Outin Futures Co., Ltd.	20170712	KOSDAQ	주권	중견기업부	보통주	500	36120292	
1685	KR7331740001	331740	아우토크립트	아우토크립트	Autocrypt Co., Ltd.	20250715	KOSDAQ	주권	기술성장기업부	보통주	500	9718491	
1686	KR7143160000	143160	아이디스	아이디스	Intelligent Digital Integrated Security Co., Ltd	20110926	KOSDAQ	주권	우량기업부	보통주	500	10716390	
1687	KR7054800008	054800	아이디스홀딩스	아이디스홀딩스	IDIS Holdings Co., Ltd.	20010927	KOSDAQ	주권	중견기업부	보통주	500	10347756	
1688	KR7332370006	332370	아이디피	아이디피	IDP Corp., Ltd.	20200824	KOSDAQ	주권	중견기업부	보통주	500	13273726	
1689	KR7066430000	066430	아이로보틱스	아이로보틱스	I-ROBOTICS	20021224	KOSDAQ	주권	중견기업부	보통주	500	39153476	
1690	KR7339950008	339950	아이비김영	아이비김영	IBKIMYOUNG CO.,LTD.	20191224	KOSDAQ	주권	중견기업부	보통주	100	44946655	
1691	KR7469750004	469750	아이비젼웍스	아이비젼웍스	IVISIONWORKS CO.,LTD.	20240903	KOSDAQ	주권	벤처기업부	보통주	100	34456481	
1692	KR7467930004	467930	아이비케이에스제23호기업인수목적	IBKS제23호스팩	IBKS No.23 Special Purpose Acquisition Company	20231222	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4230000	
1693	KR7469480008	469480	아이비케이에스제24호기업인수목적	IBKS제24호스팩	IBKS No.24 Special Purpose Acquisition Company	20240201	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4230000	
1694	KR70099X0007	0099X0	아이비케이에스제25호기업인수목적	IBKS제25호스팩	IBKS No.25 Special Purpose Acquisition Company	20251219	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5980000	
1695	KR7460470008	460470	아이빔테크놀로지	아이빔테크놀로지	IVIM Technology, Inc.	20240806	KOSDAQ	주권	기술성장기업부	보통주	500	15096870	
1696	KR7099190001	099190	아이센스	아이센스	i-SENS, Inc.	20130130	KOSDAQ	주권	우량기업부	보통주	500	27607926	
1697	KR7461300006	461300	아이스크림미디어	아이스크림미디어	i-Scream Media CO., LTD.	20240830	KOSDAQ	주권	중견기업부	보통주	500	13298933	
1698	KR7289010001	289010	아이스크림에듀	아이스크림에듀	i-Scream Edu Co., Ltd.	20190711	KOSDAQ	주권	중견기업부	보통주	500	13945256	
1699	KR7214430001	214430	아이쓰리시스템	아이쓰리시스템	i3system, Ind.	20150730	KOSDAQ	주권	우량기업부	보통주	500	7307215	
1700	KR7040910002	040910	아이씨디	아이씨디	ICD Co., Ltd.	20110805	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	18574275	
1701	KR7368600003	368600	아이씨에이치	아이씨에이치	ICH Co., Ltd.	20220729	KOSDAQ	주권	기술성장기업부	보통주	500	17538346	
